(Time, ID): (11.050000000000, 26pdel) | (M, Li): (0.1218840318E+01, -0.135011725127697E+01) | Ra/Lat: (176.41824825, 37.56161838) T
(Time, ID): (11.050000000000, 29pdel) | (M, Li): (0.1513492715E+01, -0.307013954594731E+01) | Ra/Lat: (176.41824825, 37.56161838) T
(Time, ID): (11.050000000000, 1pert) | (M, Li): (0.1274406176E+01, -0.354079899713397E+02) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 2pert) | (M, Li): (0.1808628854E+01, -0.117027053087950E+02) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 4pert) | (M, Li): (0.1354023602E+01, -0.120463406927884E+02) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 8pert) | (M, Li): (0.2048833847E+01, -0.178685025349259E+02) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 13pert) | (M, Li): (0.1137146208E+01, -0.224684607312083E+02) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 16pert) | (M, Li): (0.2356048173E+01, -0.746776134520769E+01) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 20pert) | (M, Li): (0.1393949524E+01, -0.256346714794636E+02) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 24pert) | (M, Li): (0.2363922612E+01, -0.704048530757427E+01) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 27pert) | (M, Li): (0.1227730967E+01, -0.120615624859929E+02) | Ra/Lat: (317.96626192, -31.62986283) F
(Time, ID): (11.050000000000, 8petp) | (M, Li): (0.2448951553E+01, -0.728755915537477E+01) | Ra/Lat: (0.84627363, 52.87089883) F
(Time, ID): (11.050000000000, 11petp) | (M, Li): (0.1097055761E+01, -0.100458242334425E+02) | Ra/Lat: (0.84627363, 52.87089883) F
(Time, ID): (11.050000000000, 14petp) | (M, Li): (0.2430636179E+01, -0.196607756987214E+01) | Ra/Lat: (0.84627363, 52.87089883) F
(Time, ID): (11.050000000000, 20petp) | (M, Li): (0.2434020711E+01, -0.467867096513510E+01) | Ra/Lat: (0.84627363, 52.87089883) F
(Time, ID): (11.050000000000, 28petp) | (M, Li): (0.1599733306E+01, -0.773258798941970E+01) | Ra/Lat: (0.84627363, 52.87089883) F
(Time, ID): (11.050000000000, 9pgc3) | (M, Li): (0.2028434135E+01, 0.733768973499537E+00) | Ra/Lat: (78.63004368, 48.45763708) F
(Time, ID): (11.050000000000, 11pgc3) | (M, Li): (0.2558489883E+01, -0.125446780398488E+01) | Ra/Lat: (78.63004368, 48.45763708) F
(Time, ID): (11.050000000000, 14pgc3) | (M, Li): (0.1186993356E+01, -0.268504710495472E+01) | Ra/Lat: (78.63004368, 48.45763708) F
(Time, ID): (11.050000000000, 15pgc3) | (M, Li): (0.1155219452E+01, -0.426493599638343E+01) | Ra/Lat: (78.63004368, 48.45763708) F
(Time, ID): (11.050000000000, 18pgc3) | (M, Li): (0.1462361237E+01, -0.691352467983961E+00) | Ra/Lat: (78.63004368, 48.45763708) F
(Time, ID): (11.050000000000, 21pgc3) | (M, Li): (0.2508033755E+01, -0.910367198288441E+00) | Ra/Lat: (78.63004368, 48.45763708) F
(Time, ID): (11.050000000000, 2pimo) | (M, Li): (0.2485175128E+01, -0.132220015190542E+02) | Ra/Lat: (323.15874453, 14.54191055) F
(Time, ID): (11.050000000000, 7pimo) | (M, Li): (0.2314126992E+01, -0.226929891929030E+02) | Ra/Lat: (323.15874453, 14.54191055) F
(Time, ID): (11.050000000000, 8pimo) | (M, Li): (0.1269655603E+01, -0.208001790009439E+02) | Ra/Lat: (323.15874453, 14.54191055) F
(Time, ID): (11.050000000000, 11pimo) | (M, Li): (0.1211655956E+01, -0.880427563562989E+01) | Ra/Lat: (323.15874453, 14.54191055) F
(Time, ID): (11.050000000000, 20pimo) | (M, Li): (0.1417466974E+01, -0.264685789644718E+02) | Ra/Lat: (323.15874453, 14.54191055) F
(Time, ID): (11.050000000000, 27pimo) | (M, Li): (0.1220675312E+01, -0.212716000229120E+02) | Ra/Lat: (323.15874453, 14.54191055) F
(Time, ID): (11.050000000000, 9reso) | (M, Li): (0.1407477101E+01, -0.890308680757880E+01) | Ra/Lat: (107.18732240, 74.59253201) F
(Time, ID): (11.050000000000, 11reso) | (M, Li): (0.2215259758E+01, 0.168093640357256E+00) | Ra/Lat: (107.18732240, 74.59253201) F
(Time, ID): (11.050000000000, 14reso) | (M, Li): (0.2015662316E+01, 0.257352347299457E+01) | Ra/Lat: (107.18732240, 74.59253201) F
(Time, ID): (11.050000000000, 15reso) | (M, Li): (0.1568639915E+01, -0.271213327348232E+01) | Ra/Lat: (107.18732240, 74.59253201) F
(Time, ID): (11.050000000000, 18reso) | (M, Li): (0.1277774681E+01, -0.891470607370138E+00) | Ra/Lat: (107.18732240, 74.59253201) F
(Time, ID): (11.050000000000, 26reso) | (M, Li): (0.2219107126E+01, -0.141770647466183E+01) | Ra/Lat: (107.18732240, 74.59253201) F
(Time, ID): (11.050000000000, 28reso) | (M, Li): (0.1787365764E+01, 0.498097904026508E+00) | Ra/Lat: (107.18732240, 74.59253201) F
(Time, ID): (11.050000000000, 6riog) | (M, Li): (0.1005572119E+01, -0.128643551915884E+02) | Ra/Lat: (134.32989403, -53.60184156) F
(Time, ID): (11.050000000000, 10riog) | (M, Li): (0.1971225015E+01, -0.100033693537116E+02) | Ra/Lat: (134.32989403, -53.60184156) T
(Time, ID): (11.050000000000, 16riog) | (M, Li): (0.2326535611E+01, -0.205892660543323E+02) | Ra/Lat: (134.32989403, -53.60184156) T
(Time, ID): (11.050000000000, 17riog) | (M, Li): (0.1142529308E+01, -0.133365191519260E+02) | Ra/Lat: (134.32989403, -53.60184156) F
(Time, ID): (11.050000000000, 21riog) | (M, Li): (0.1810191362E+01, -0.948408393189311E+01) | Ra/Lat: (134.32989403, -53.60184156) T
(Time, ID): (11.050000000000, 24riog) | (M, Li): (0.1879218783E+01, -0.915966824069619E+01) | Ra/Lat: (134.32989403, -53.60184156) T
(Time, ID): (11.050000000000, 25riog) | (M, Li): (0.1420279016E+01, -0.642458884418011E+01) | Ra/Lat: (134.32989403, -53.60184156) F
(Time, ID): (11.050000000000, 30riog) | (M, Li): (0.1163925920E+01, -0.140347268991172E+02) | Ra/Lat: (134.32989403, -53.60184156) F
(Time, ID): (11.050000000000, 9stjo) | (M, Li): (0.1027241577E+01, 0.965615652501583E+00) | Ra/Lat: (149.40326295, 47.40355170) F
(Time, ID): (11.050000000000, 14stjo) | (M, Li): (0.2396686793E+01, 0.655249472707510E+00) | Ra/Lat: (149.40326295, 47.40355170) F
(Time, ID): (11.050000000000, 15stjo) | (M, Li): (0.1454249794E+01, -0.800911203026772E+00) | Ra/Lat: (149.40326295, 47.40355170) F
(Time, ID): (11.050000000000, 18stjo) | (M, Li): (0.1012247712E+01, -0.247922625392675E+00) | Ra/Lat: (149.40326295, 47.40355170) F
(Time, ID): (11.050000000000, 21stjo) | (M, Li): (0.1968552017E+01, -0.734297990798950E+00) | Ra/Lat: (149.40326295, 47.40355170) T
(Time, ID): (11.050000000000, 26stjo) | (M, Li): (0.1690445163E+01, -0.210467467457056E+01) | Ra/Lat: (149.40326295, 47.40355170) T
(Time, ID): (11.050000000000, 29stjo) | (M, Li): (0.2348500312E+01, -0.406341414526105E+01) | Ra/Lat: (149.40326295, 47.40355170) T
(Time, ID): (11.050000000000, 9stl4) | (M, Li): (0.1420380305E+01, -0.826710449904203E+01) | Ra/Lat: (112.32212566, 38.42379342) F
(Time, ID): (11.050000000000, 14stl4) | (M, Li): (0.1340202748E+01, -0.616974400728941E+01) | Ra/Lat: (112.32212566, 38.42379342) F
(Time, ID): (11.050000000000, 15stl4) | (M, Li): (0.1034238054E+01, -0.678395114094019E+01) | Ra/Lat: (112.32212566, 38.42379342) F
(Time, ID): (11.050000000000, 18stl4) | (M, Li): (0.1108411814E+01, -0.600178835913539E+01) | Ra/Lat: (112.32212566, 38.42379342) F
(Time, ID): (11.050000000000, 21stl4) | (M, Li): (0.1544820293E+01, -0.375708959996700E+01) | Ra/Lat: (112.32212566, 38.42379342) F
(Time, ID): (11.050000000000, 4sutm) | (M, Li): (0.1536604092E+01, -0.804275423288345E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 6sutm) | (M, Li): (0.2642087802E+01, -0.301280784234405E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 7sutm) | (M, Li): (0.2531050089E+01, -0.651814997941256E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 10sutm) | (M, Li): (0.1078149767E+01, -0.667636040598154E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 13sutm) | (M, Li): (0.2222740454E+01, -0.243465299904346E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 17sutm) | (M, Li): (0.1576194013E+01, -0.823208257183433E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 24sutm) | (M, Li): (0.1130726890E+01, -0.662447586655617E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 26sutm) | (M, Li): (0.2610056874E+01, -0.765130542218685E+00) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 29sutm) | (M, Li): (0.1981847301E+01, -0.604532838240266E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 30sutm) | (M, Li): (0.2156106932E+01, -0.370843789353967E+01) | Ra/Lat: (222.89192259, -32.20767574) T
(Time, ID): (11.050000000000, 1syog) | (M, Li): (0.1626701986E+01, -0.586646991595626E+01) | Ra/Lat: (241.66475581, -68.87791441) T
(Time, ID): (11.050000000000, 4syog) | (M, Li): (0.1442411596E+01, -0.592061103507876E+01) | Ra/Lat: (241.66475581, -68.87791441) T
(Time, ID): (11.050000000000, 6syog) | (M, Li): (0.1787747900E+01, -0.531398419663310E+01) | Ra/Lat: (241.66475581, -68.87791441) T
(Time, ID): (11.050000000000, 10syog) | (M, Li): (0.1640591163E+01, -0.639514240622520E+01) | Ra/Lat: (241.66475581, -68.87791441) T
(Time, ID): (11.050000000000, 13syog) | (M, Li): (0.1268511571E+01, -0.489583529531956E+01) | Ra/Lat: (241.66475581, -68.87791441) T
(Time, ID): (11.050000000000, 17syog) | (M, Li): (0.1580576272E+01, -0.642472356930375E+01) | Ra/Lat: (241.66475581, -68.87791441) T
(Time, ID): (11.050000000000, 24syog) | (M, Li): (0.1054700591E+01, -0.817857031151652E+01) | Ra/Lat: (241.66475581, -68.87791441) F
(Time, ID): (11.050000000000, 7tala) | (M, Li): (0.1115854842E+01, -0.175498278550804E+02) | Ra/Lat: (274.29145857, 42.25390860) F
(Time, ID): (11.050000000000, 8tala) | (M, Li): (0.1197429958E+01, -0.123361672200263E+02) | Ra/Lat: (274.29145857, 42.25390860) F
(Time, ID): (11.050000000000, 11tala) | (M, Li): (0.1631871612E+01, -0.404440595582128E+01) | Ra/Lat: (274.29145857, 42.25390860) F
(Time, ID): (11.050000000000, 26tala) | (M, Li): (0.1669927117E+01, -0.919599044695497E+01) | Ra/Lat: (274.29145857, 42.25390860) T
(Time, ID): (11.050000000000, 27tala) | (M, Li): (0.1964419440E+01, -0.109557194374502E+02) | Ra/Lat: (274.29145857, 42.25390860) T
(Time, ID): (11.050000000000, 28tala) | (M, Li): (0.1038694239E+01, -0.153461922816932E+02) | Ra/Lat: (274.29145857, 42.25390860) F
(Time, ID): (11.050000000000, 29tala) | (M, Li): (0.1646332249E+01, -0.843721197918057E+01) | Ra/Lat: (274.29145857, 42.25390860) T
(Time, ID): (11.050000000000, 7tixi) | (M, Li): (0.2254478554E+01, -0.119320447705686E+02) | Ra/Lat: (330.94743143, 71.51908330) F
(Time, ID): (11.050000000000, 8tixi) | (M, Li): (0.2165088161E+01, -0.404099703207612E+01) | Ra/Lat: (330.94743143, 71.51908330) F
(Time, ID): (11.050000000000, 9tixi) | (M, Li): (0.2370382640E+01, -0.266892872378230E+01) | Ra/Lat: (330.94743143, 71.51908330) F
(Time, ID): (11.050000000000, 11tixi) | (M, Li): (0.1247122462E+01, -0.116588319689035E+02) | Ra/Lat: (330.94743143, 71.51908330) F
(Time, ID): (11.050000000000, 18tixi) | (M, Li): (0.2362280878E+01, -0.409062702208757E+01) | Ra/Lat: (330.94743143, 71.51908330) F
(Time, ID): (11.050000000000, 26tixi) | (M, Li): (0.2439818968E+01, -0.324290359765291E+01) | Ra/Lat: (330.94743143, 71.51908330) F
(Time, ID): (11.050000000000, 28tixi) | (M, Li): (0.1186200344E+01, -0.397062300518155E+01) | Ra/Lat: (330.94743143, 71.51908330) F
(Time, ID): (11.050000000000, 7tnml) | (M, Li): (0.2149097318E+01, -0.154753016196191E+02) | Ra/Lat: (323.06835616, 24.65174594) F
(Time, ID): (11.050000000000, 8tnml) | (M, Li): (0.1261002087E+01, -0.138880144245923E+02) | Ra/Lat: (323.06835616, 24.65174594) F
(Time, ID): (11.050000000000, 11tnml) | (M, Li): (0.1095555492E+01, -0.329712258540094E+02) | Ra/Lat: (323.06835616, 24.65174594) F
(Time, ID): (11.050000000000, 20tnml) | (M, Li): (0.1625964901E+01, -0.213619817569852E+02) | Ra/Lat: (323.06835616, 24.65174594) F
(Time, ID): (11.050000000000, 27tnml) | (M, Li): (0.1369661053E+01, -0.138950993791223E+02) | Ra/Lat: (323.06835616, 24.65174594) F
(Time, ID): (11.050000000000, 28tnml) | (M, Li): (0.1555649191E+01, -0.723998212814331E+01) | Ra/Lat: (323.06835616, 24.65174594) F
(Time, ID): (11.050000000000, 7tors) | (M, Li): (0.1989618467E+01, 0.118522155284882E+01) | Ra/Lat: (195.31649406, 61.86355945) T
(Time, ID): (11.050000000000, 9tors) | (M, Li): (0.1148532884E+01, 0.542897262424231E+01) | Ra/Lat: (195.31649406, 61.86355945) F
(Time, ID): (11.050000000000, 15tors) | (M, Li): (0.2472733555E+01, 0.272985101863742E+01) | Ra/Lat: (195.31649406, 61.86355945) T
(Time, ID): (11.050000000000, 18tors) | (M, Li): (0.1341662943E+01, 0.820218244567513E+01) | Ra/Lat: (195.31649406, 61.86355945) F
(Time, ID): (11.050000000000, 26tors) | (M, Li): (0.1210657433E+01, 0.114499202370644E+02) | Ra/Lat: (195.31649406, 61.86355945) F
(Time, ID): (11.050000000000, 28tors) | (M, Li): (0.1487037104E+01, 0.545556959509850E+01) | Ra/Lat: (195.31649406, 61.86355945) T
(Time, ID): (11.050000000000, 29tors) | (M, Li): (0.1541197662E+01, 0.383222802728415E+01) | Ra/Lat: (195.31649406, 61.86355945) T
(Time, ID): (11.050000000000, 1tow2) | (M, Li): (0.1337100769E+01, -0.278174204081297E+02) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 2tow2) | (M, Li): (0.1160301768E+01, -0.509670341946185E+02) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 4tow2) | (M, Li): (0.2572496640E+01, -0.621355840936303E+01) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 11tow2) | (M, Li): (0.2274788984E+01, -0.359173433110118E+01) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 13tow2) | (M, Li): (0.1713208365E+01, -0.160810369439423E+02) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 16tow2) | (M, Li): (0.1633286011E+01, -0.454492417536676E+02) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 20tow2) | (M, Li): (0.1017627702E+01, -0.104877768754959E+02) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 27tow2) | (M, Li): (0.1694741787E+01, -0.214515130966902E+02) | Ra/Lat: (349.13669958, -19.14970938) F
(Time, ID): (11.050000000000, 8tskb) | (M, Li): (0.1755743660E+01, -0.756530134379864E+01) | Ra/Lat: (342.16850903, 35.92264610) F
(Time, ID): (11.050000000000, 11tskb) | (M, Li): (0.1008421574E+01, -0.174432343654335E+02) | Ra/Lat: (342.16850903, 35.92264610) F
(Time, ID): (11.050000000000, 20tskb) | (M, Li): (0.1698754758E+01, -0.951583405956626E+01) | Ra/Lat: (342.16850903, 35.92264610) F
(Time, ID): (11.050000000000, 27tskb) | (M, Li): (0.2054096505E+01, -0.927113295719028E+01) | Ra/Lat: (342.16850903, 35.92264610) F
(Time, ID): (11.050000000000, 28tskb) | (M, Li): (0.1626476743E+01, -0.517187212035060E+01) | Ra/Lat: (342.16850903, 35.92264610) F
(Time, ID): (11.050000000000, 7ulab) | (M, Li): (0.1620467777E+01, -0.586374491453171E+01) | Ra/Lat: (309.13333655, 47.67358952) F
(Time, ID): (11.050000000000, 8ulab) | (M, Li): (0.1303517624E+01, -0.173095880076289E+02) | Ra/Lat: (309.13333655, 47.67358952) F
(Time, ID): (11.050000000000, 11ulab) | (M, Li): (0.1109514677E+01, -0.131225013248622E+02) | Ra/Lat: (309.13333655, 47.67358952) F
(Time, ID): (11.050000000000, 20ulab) | (M, Li): (0.2678186307E+01, -0.131111062690616E+01) | Ra/Lat: (309.13333655, 47.67358952) F
(Time, ID): (11.050000000000, 26ulab) | (M, Li): (0.2612935027E+01, -0.110548081248999E+01) | Ra/Lat: (309.13333655, 47.67358952) F
(Time, ID): (11.050000000000, 27ulab) | (M, Li): (0.1943731300E+01, -0.144224562309682E+02) | Ra/Lat: (309.13333655, 47.67358952) F
(Time, ID): (11.050000000000, 28ulab) | (M, Li): (0.1092354485E+01, -0.122138128168881E+02) | Ra/Lat: (309.13333655, 47.67358952) F
(Time, ID): (11.050000000000, 29ulab) | (M, Li): (0.2694089621E+01, -0.709311006218195E+01) | Ra/Lat: (309.13333655, 47.67358952) T
(Time, ID): (11.050000000000, 7vars) | (M, Li): (0.1669812855E+01, -0.657760757952929E+01) | Ra/Lat: (233.11220549, 70.21411026) F
(Time, ID): (11.050000000000, 8vars) | (M, Li): (0.2335195771E+01, -0.655863153934479E+01) | Ra/Lat: (233.11220549, 70.21411026) T
(Time, ID): (11.050000000000, 9vars) | (M, Li): (0.1478225713E+01, -0.521164543926716E+00) | Ra/Lat: (233.11220549, 70.21411026) F
(Time, ID): (11.050000000000, 18vars) | (M, Li): (0.1743174205E+01, 0.348539649695158E+01) | Ra/Lat: (233.11220549, 70.21411026) F
(Time, ID): (11.050000000000, 26vars) | (M, Li): (0.1359816853E+01, 0.693264623358846E+01) | Ra/Lat: (233.11220549, 70.21411026) F
(Time, ID): (11.050000000000, 28vars) | (M, Li): (0.1159797035E+01, -0.461812976747751E+00) | Ra/Lat: (233.11220549, 70.21411026) F
(Time, ID): (11.050000000000, 29vars) | (M, Li): (0.1685747280E+01, 0.549469700828195E+01) | Ra/Lat: (233.11220549, 70.21411026) F
(Time, ID): (11.050000000000, 7vill) | (M, Li): (0.1836547524E+01, -0.972445976361632E+01) | Ra/Lat: (198.12903214, 40.25371861) T
(Time, ID): (11.050000000000, 9vill) | (M, Li): (0.1155051016E+01, -0.573202728480101E+01) | Ra/Lat: (198.12903214, 40.25371861) T
(Time, ID): (11.050000000000, 18vill) | (M, Li): (0.1515299263E+01, -0.579127062484622E+01) | Ra/Lat: (198.12903214, 40.25371861) T
(Time, ID): (11.050000000000, 26vill) | (M, Li): (0.1038200319E+01, -0.543577374517918E+01) | Ra/Lat: (198.12903214, 40.25371861) T
(Time, ID): (11.050000000000, 28vill) | (M, Li): (0.1921049268E+01, -0.773898192122579E+01) | Ra/Lat: (198.12903214, 40.25371861) T
(Time, ID): (11.050000000000, 29vill) | (M, Li): (0.1187799875E+01, -0.599603187665343E+01) | Ra/Lat: (198.12903214, 40.25371861) T
(Time, ID): (11.050000000000, 1wgtt) | (M, Li): (0.1119101227E+01, -0.700472502037883E+01) | Ra/Lat: (16.86260719, -41.09971060) F
(Time, ID): (11.050000000000, 13wgtt) | (M, Li): (0.1718049402E+01, 0.371971590444446E+01) | Ra/Lat: (16.86260719, -41.09971060) F
(Time, ID): (11.050000000000, 16wgtt) | (M, Li): (0.1055666759E+01, -0.255854204669595E+01) | Ra/Lat: (16.86260719, -41.09971060) F
(Time, ID): (11.050000000000, 20wgtt) | (M, Li): (0.1364557582E+01, -0.584399035200477E+01) | Ra/Lat: (16.86260719, -41.09971060) F
(Time, ID): (11.050000000000, 25wgtt) | (M, Li): (0.1688380636E+01, -0.506087793037295E+01) | Ra/Lat: (16.86260719, -41.09971060) F
(Time, ID): (11.050000000000, 9whit) | (M, Li): (0.2003271408E+01, -0.723159396275878E+01) | Ra/Lat: (66.85890046, 60.58619434) F
(Time, ID): (11.050000000000, 11whit) | (M, Li): (0.1990834034E+01, -0.570046699047089E+01) | Ra/Lat: (66.85890046, 60.58619434) F
(Time, ID): (11.050000000000, 14whit) | (M, Li): (0.1440005153E+01, -0.431836422532797E+01) | Ra/Lat: (66.85890046, 60.58619434) F
(Time, ID): (11.050000000000, 15whit) | (M, Li): (0.1390878289E+01, -0.538614309206605E+01) | Ra/Lat: (66.85890046, 60.58619434) F
(Time, ID): (11.050000000000, 18whit) | (M, Li): (0.1555141411E+01, -0.463152278587222E+01) | Ra/Lat: (66.85890046, 60.58619434) F
(Time, ID): (11.050000000000, 28whit) | (M, Li): (0.2304901700E+01, -0.470541729778051E+01) | Ra/Lat: (66.85890046, 60.58619434) F
(Time, ID): (11.050000000000, 7yakt) | (M, Li): (0.2235417389E+01, -0.167373352758586E+02) | Ra/Lat: (331.76131444, 61.87125270) F
(Time, ID): (11.050000000000, 8yakt) | (M, Li): (0.1892765772E+01, -0.130770497210324E+02) | Ra/Lat: (331.76131444, 61.87125270) F
(Time, ID): (11.050000000000, 11yakt) | (M, Li): (0.1111807562E+01, -0.146511371992528E+02) | Ra/Lat: (331.76131444, 61.87125270) F
(Time, ID): (11.050000000000, 27yakt) | (M, Li): (0.2699691920E+01, -0.101413384750485E+02) | Ra/Lat: (331.76131444, 61.87125270) F
(Time, ID): (11.050000000000, 28yakt) | (M, Li): (0.1189429166E+01, -0.100990581810474E+02) | Ra/Lat: (331.76131444, 61.87125270) F
(Time, ID): (11.050000000000, 1yar2) | (M, Li): (0.1325861807E+01, -0.224427605718374E+02) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 2yar2) | (M, Li): (0.1846673632E+01, -0.145136778615415E+02) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 4yar2) | (M, Li): (0.1361977007E+01, -0.104827410280704E+02) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 8yar2) | (M, Li): (0.1932108933E+01, -0.151631530784070E+02) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 13yar2) | (M, Li): (0.1169400247E+01, -0.155881128385663E+02) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 16yar2) | (M, Li): (0.2451054996E+01, -0.755203018710017E+01) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 20yar2) | (M, Li): (0.1378658817E+01, -0.136483142785728E+02) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 24yar2) | (M, Li): (0.2453343319E+01, -0.558954545110464E+01) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 27yar2) | (M, Li): (0.1187443725E+01, -0.179381403513253E+02) | Ra/Lat: (317.42798786, -28.88350205) F
(Time, ID): (11.050000000000, 9yell) | (M, Li): (0.1614186001E+01, -0.236393004655838E+01) | Ra/Lat: (87.60031137, 62.32289687) F
(Time, ID): (11.050000000000, 11yell) | (M, Li): (0.2359797734E+01, -0.178623228147626E+01) | Ra/Lat: (87.60031137, 62.32289687) F
(Time, ID): (11.050000000000, 14yell) | (M, Li): (0.1494543085E+01, -0.190627241879702E+01) | Ra/Lat: (87.60031137, 62.32289687) F
(Time, ID): (11.050000000000, 15yell) | (M, Li): (0.1288121065E+01, -0.129252363741398E+01) | Ra/Lat: (87.60031137, 62.32289687) F
(Time, ID): (11.050000000000, 18yell) | (M, Li): (0.1301934582E+01, -0.887137338519096E+00) | Ra/Lat: (87.60031137, 62.32289687) F
(Time, ID): (11.050000000000, 28yell) | (M, Li): (0.2339439262E+01, -0.202803223207593E+01) | Ra/Lat: (87.60031137, 62.32289687) F
(Time, ID): (11.050000000000, 8yssk) | (M, Li): (0.1916475025E+01, -0.139923662170768E+02) | Ra/Lat: (344.79773185, 46.83775198) F
(Time, ID): (11.050000000000, 11yssk) | (M, Li): (0.1015667523E+01, -0.111081654615700E+02) | Ra/Lat: (344.79773185, 46.83775198) F
(Time, ID): (11.050000000000, 20yssk) | (M, Li): (0.2141242884E+01, -0.876824105903506E+01) | Ra/Lat: (344.79773185, 46.83775198) F
(Time, ID): (11.050000000000, 27yssk) | (M, Li): (0.2468412969E+01, -0.120259537696838E+02) | Ra/Lat: (344.79773185, 46.83775198) F
(Time, ID): (11.050000000000, 28yssk) | (M, Li): (0.1455605616E+01, -0.117130345888436E+02) | Ra/Lat: (344.79773185, 46.83775198) F
